gene,full_meta_log2FC,full_meta_p,removed_study,loo_meta_log2FC,loo_meta_p,loo_k,direction_preserved,full_meta_FDR,significance_preserved
DDX18,0.488213769714042,0.10176035544299754,GSE284044,0.4691604842190928,0.22374944746727687,3,True,0.29432940034483657,False
DDX18,0.488213769714042,0.10176035544299754,GSE287860,0.35851050514029703,0.5018276104844568,3,True,0.29432940034483657,False
DDX18,0.488213769714042,0.10176035544299754,GSE288000,0.23402557026043372,0.5679037816626379,3,True,0.29432940034483657,False
DDX19A,0.49738589936221356,0.00031975407289994547,GSE278320,0.5302514784827557,0.011430026105710516,2,True,0.009122395609204326,True
DDX19A,0.49738589936221356,0.00031975407289994547,GSE284044,0.49738589936221356,0.00031975407289994547,3,True,0.009122395609204326,True
DDX19A,0.49738589936221356,0.00031975407289994547,GSE287860,0.6596932224089336,1.814295075522633e-05,2,True,0.009122395609204326,True
DDX19A,0.49738589936221356,0.00031975407289994547,GSE288000,0.36468445972029906,0.00019466190061608878,2,True,0.009122395609204326,True
DDX19A-DT,1.0077429565996427,0.3448424799668083,GSE278320,-0.10031027840859513,0.8990812081930263,2,False,0.6236253970265718,False
DDX19A-DT,1.0077429565996427,0.3448424799668083,GSE284044,1.0077429565996427,0.3448424799668083,3,True,0.6236253970265718,False
DDX19A-DT,1.0077429565996427,0.3448424799668083,GSE287860,1.6662278218323745,0.1395704516592923,2,True,0.6236253970265718,False
DDX19A-DT,1.0077429565996427,0.3448424799668083,GSE288000,1.2672080883443793,0.37505783843603724,2,True,0.6236253970265718,False
DDX19B,0.4124256087407487,0.10956508026369703,GSE278320,0.20168485404828634,0.030723215768152647,2,True,0.3071622192363761,True
DDX19B,0.4124256087407487,0.10956508026369703,GSE284044,0.4124256087407487,0.10956508026369703,3,True,0.3071622192363761,False
DDX19B,0.4124256087407487,0.10956508026369703,GSE287860,0.9536880001388749,0.27172690541482836,2,True,0.3071622192363761,False
DDX19B,0.4124256087407487,0.10956508026369703,GSE288000,0.9542860287551925,0.2644063057894468,2,True,0.3071622192363761,False
DDX20,0.598950519580907,0.0017289910058324429,GSE278320,0.4334422566448725,0.0027436836288526113,3,True,0.022990965959681513,True
DDX20,0.598950519580907,0.0017289910058324429,GSE284044,0.7486236588775023,0.0004126944865760343,3,True,0.022990965959681513,True
DDX20,0.598950519580907,0.0017289910058324429,GSE287860,0.6636651563246492,0.025413896084219526,3,True,0.022990965959681513,True
DDX20,0.598950519580907,0.0017289910058324429,GSE288000,0.5645210070075732,0.0371598734987624,3,True,0.022990965959681513,True
DDX21,1.015600855456332,0.10195327682047947,GSE278320,1.6260152338239138,2.5103266297890497e-18,3,True,0.29432940034483657,True
DDX21,1.015600855456332,0.10195327682047947,GSE284044,0.8258327328831014,0.27386285645172903,3,True,0.29432940034483657,False
DDX21,1.015600855456332,0.10195327682047947,GSE287860,0.8896532356869747,0.3698165900709308,3,True,0.29432940034483657,False
DDX21,1.015600855456332,0.10195327682047947,GSE288000,0.7205460325998033,0.38181578404773153,3,True,0.29432940034483657,False
DDX23,0.1668079279099458,0.3564227739684305,GSE278320,0.31833844449353643,0.040163763188209564,3,True,0.6308943261849955,True
DDX23,0.1668079279099458,0.3564227739684305,GSE284044,0.31457628590965664,0.06024861813646002,3,True,0.6308943261849955,False
DDX23,0.1668079279099458,0.3564227739684305,GSE287860,-0.09285378713606215,0.8236604717756296,3,False,0.6308943261849955,False
DDX23,0.1668079279099458,0.3564227739684305,GSE288000,-0.13625085503151255,0.697081066911104,3,False,0.6308943261849955,False
DDX24,0.7211741610431475,0.000463788369208632,GSE278320,0.5432077326058173,0.0004800110202980401,3,True,0.011246867953309326,True
DDX24,0.7211741610431475,0.000463788369208632,GSE284044,0.8193440261584176,0.00021603445002666688,3,True,0.011246867953309326,True
DDX24,0.7211741610431475,0.000463788369208632,GSE287860,0.8380138113452337,0.006984972573796219,3,True,0.011246867953309326,True
DDX24,0.7211741610431475,0.000463788369208632,GSE288000,0.6764465251732807,0.07870088731787007,3,True,0.011246867953309326,False
DDX25,-0.8009669783512221,0.310872772725419,GSE278320,-1.623177528910355,0.08515833989405018,2,True,0.5983067252850327,False
DDX25,-0.8009669783512221,0.310872772725419,GSE284044,-0.8009669783512221,0.310872772725419,3,True,0.5983067252850327,False
DDX25,-0.8009669783512221,0.310872772725419,GSE287860,-1.0742025335154033,0.47726031715145656,2,True,0.5983067252850327,False
DDX25,-0.8009669783512221,0.310872772725419,GSE288000,-0.09139516506828002,0.8463094785047874,2,True,0.5983067252850327,False
DDX27,0.2248482743453371,0.021823069758307792,GSE278320,0.2530409695061956,4.5894046594444155e-05,3,True,0.1125977535402051,True
DDX27,0.2248482743453371,0.021823069758307792,GSE284044,0.20648600366253975,0.09135343158224013,3,True,0.1125977535402051,False
DDX27,0.2248482743453371,0.021823069758307792,GSE287860,0.13471379235303024,0.5824672363970239,3,True,0.1125977535402051,False
DDX27,0.2248482743453371,0.021823069758307792,GSE288000,0.10471776116470093,0.5834924363177612,3,True,0.1125977535402051,False
DDX28,0.4973152069616363,0.0034411321862116537,GSE278320,0.3855853721487167,0.01289797576088258,3,True,0.03793066159801482,True
DDX28,0.4973152069616363,0.0034411321862116537,GSE284044,0.5390680274783256,0.007758902275629256,3,True,0.03793066159801482,True
DDX28,0.4973152069616363,0.0034411321862116537,GSE287860,0.6642423681231658,1.9664446119151747e-06,3,True,0.03793066159801482,True
DDX28,0.4973152069616363,0.0034411321862116537,GSE288000,0.4540059444258827,0.058006619125018366,3,True,0.03793066159801482,False
DDX31,0.5449714264101101,0.0007026709150448533,GSE278320,0.6776306699511181,1.564797370323995e-08,3,True,0.013965924405199816,True
DDX31,0.5449714264101101,0.0007026709150448533,GSE284044,0.5162500188608052,0.008797602848764472,3,True,0.013965924405199816,True
DDX31,0.5449714264101101,0.0007026709150448533,GSE287860,0.5383369114601312,0.05227940652153585,3,True,0.013965924405199816,False
DDX31,0.5449714264101101,0.0007026709150448533,GSE288000,0.4189082803655928,0.015742850641652092,3,True,0.013965924405199816,True
DDX39A,0.6484964286399547,1.6477004668501823e-05,GSE278320,0.7473502603837152,5.776493255018864e-08,3,True,0.0008879274738025982,True
DDX39A,0.6484964286399547,1.6477004668501823e-05,GSE284044,0.7605674600571647,7.529726185664456e-09,3,True,0.0008879274738025982,True
DDX39A,0.6484964286399547,1.6477004668501823e-05,GSE287860,0.4691707777158503,0.12228138247557066,3,True,0.0008879274738025982,False
DDX39A,0.6484964286399547,1.6477004668501823e-05,GSE288000,0.4442647720475382,0.08537970540542143,3,True,0.0008879274738025982,False
DDX39B,0.8227889738730279,0.1944808407117451,GSE278320,0.00327753558792325,0.9595121537783653,3,True,0.460479290829905,False
DDX39B,0.8227889738730279,0.1944808407117451,GSE284044,1.0986405877039402,0.20487050759630254,3,True,0.460479290829905,False
DDX39B,0.8227889738730279,0.1944808407117451,GSE287860,1.1058222206994295,0.30137819384135256,3,True,0.460479290829905,False
DDX39B,0.8227889738730279,0.1944808407117451,GSE288000,1.1343126116688715,0.23021495093000455,3,True,0.460479290829905,False
DDX39B-AS1,1.8057515559689863,0.2444526041275179,GSE278320,0.1414076457573359,0.9131024450908672,1,True,0.5071942884876061,False
DDX39B-AS1,1.8057515559689863,0.2444526041275179,GSE284044,1.8057515559689863,0.2444526041275179,2,True,0.5071942884876061,False
DDX39B-AS1,1.8057515559689863,0.2444526041275179,GSE287860,3.2519224320499505,0.0011496509911238884,1,True,0.5071942884876061,True
DDX39B-AS1,1.8057515559689863,0.2444526041275179,GSE288000,1.8057515559689863,0.2444526041275179,2,True,0.5071942884876061,False
DDX3X,0.19861701443891985,0.08043281581008357,GSE278320,0.30594669606087027,1.511892331555761e-06,3,True,0.2569597013196196,True
DDX3X,0.19861701443891985,0.08043281581008357,GSE284044,0.16091740694272488,0.2637103545933883,3,True,0.2569597013196196,False
DDX3X,0.19861701443891985,0.08043281581008357,GSE287860,0.09412899992001225,0.5104271661923581,3,True,0.2569597013196196,False
DDX3X,0.19861701443891985,0.08043281581008357,GSE288000,0.1788684355143246,0.32065392563887485,3,True,0.2569597013196196,False
DDX41,0.24121836400888427,0.4230237454228236,GSE278320,0.49808214949320107,0.1120914183931312,3,True,0.6704788121897695,False
DDX41,0.24121836400888427,0.4230237454228236,GSE284044,0.34519269385069556,0.2994735806562503,3,True,0.6704788121897695,False
DDX41,0.24121836400888427,0.4230237454228236,GSE287860,0.13518592191693463,0.8231959694072455,3,True,0.6704788121897695,False
DDX41,0.24121836400888427,0.4230237454228236,GSE288000,-0.07856824522098431,0.8144444004352039,3,False,0.6704788121897695,False
DDX42,0.23439828417892264,0.00023916098137590584,GSE278320,0.25420133175340737,8.158284719171595e-06,3,True,0.007732871731154289,True
DDX42,0.23439828417892264,0.00023916098137590584,GSE284044,0.2435043934965632,0.001292185929343575,3,True,0.007732871731154289,True
DDX42,0.23439828417892264,0.00023916098137590584,GSE287860,0.16847069697227407,0.2761822107443318,3,True,0.007732871731154289,False
DDX42,0.23439828417892264,0.00023916098137590584,GSE288000,0.19740100639332803,0.005437195970344016,3,True,0.007732871731154289,True
DDX43,0.2392244511929009,0.8225655862489288,GSE278320,0.2392244511929009,0.8225655862489288,2,True,0.9234821975248392,False
DDX43,0.2392244511929009,0.8225655862489288,GSE284044,0.0855173864205633,0.9445452380113009,1,True,0.9234821975248392,False
DDX43,0.2392244511929009,0.8225655862489288,GSE287860,0.707612997827308,0.7416179914451152,1,True,0.9234821975248392,False
DDX43,0.2392244511929009,0.8225655862489288,GSE288000,0.2392244511929009,0.8225655862489288,2,True,0.9234821975248392,False
DDX46,0.3272297820121658,0.0013402808504643798,GSE278320,0.29640065060878984,0.004632391003965363,3,True,0.022180495326751874,True
DDX46,0.3272297820121658,0.0013402808504643798,GSE284044,0.3308536609780141,0.01086031259740738,3,True,0.022180495326751874,True
DDX46,0.3272297820121658,0.0013402808504643798,GSE287860,0.45018917587783625,1.0682691884884748e-05,3,True,0.022180495326751874,True
DDX46,0.3272297820121658,0.0013402808504643798,GSE288000,0.26779393812637164,0.020142419853480455,3,True,0.022180495326751874,True
DDX47,0.5737163148530928,0.22643704859383007,GSE278320,0.03186912063552228,0.8578703021122132,3,True,0.4935940794846648,False
DDX47,0.5737163148530928,0.22643704859383007,GSE284044,1.0824006527167973,0.19038074350595613,3,True,0.4935940794846648,False
DDX47,0.5737163148530928,0.22643704859383007,GSE287860,0.9514271126100009,0.24438902155779552,3,True,0.4935940794846648,False
DDX47,0.5737163148530928,0.22643704859383007,GSE288000,0.9008394865299237,0.15930186376593913,3,True,0.4935940794846648,False
DDX49,0.4001584350042394,0.13755321926796385,GSE278320,0.7183184414573366,4.216968950834445e-05,3,True,0.36061249375655385,True
DDX49,0.4001584350042394,0.13755321926796385,GSE284044,0.3742518911471113,0.22268140960586447,3,True,0.36061249375655385,False
DDX49,0.4001584350042394,0.13755321926796385,GSE287860,0.25411403617594075,0.6740578488474075,3,True,0.36061249375655385,False
DDX49,0.4001584350042394,0.13755321926796385,GSE288000,0.10859839535031515,0.8129333662332761,3,True,0.36061249375655385,False
DDX5,0.7756969937000852,0.002254119655844432,GSE278320,0.4390816895759602,6.631193177094184e-12,3,True,0.02790838097660096,True
DDX5,0.7756969937000852,0.002254119655844432,GSE284044,0.8610350144126906,0.005617029034151537,3,True,0.02790838097660096,True
DDX5,0.7756969937000852,0.002254119655844432,GSE287860,0.9549183518842783,0.06722682669052081,3,True,0.02790838097660096,False
DDX5,0.7756969937000852,0.002254119655844432,GSE288000,0.9954910661774788,0.03561183255661463,3,True,0.02790838097660096,True
DDX50,0.308767809747105,0.12198185780284244,GSE278320,0.44285768572015904,0.06143060819014735,3,True,0.33050950298535525,False
DDX50,0.308767809747105,0.12198185780284244,GSE284044,0.31777101397510854,0.19925507461706737,3,True,0.33050950298535525,False
DDX50,0.308767809747105,0.12198185780284244,GSE287860,0.3494099127315334,0.27686909729267206,3,True,0.33050950298535525,False
DDX50,0.308767809747105,0.12198185780284244,GSE288000,0.13809707832304305,0.13036961546989304,3,True,0.33050950298535525,False
DDX50P1,0.03913561282452339,0.9721347660024953,GSE278320,-1.0969406762287093,0.10751556919356331,2,False,0.9799337340925885,False
DDX50P1,0.03913561282452339,0.9721347660024953,GSE284044,0.03913561282452339,0.9721347660024953,3,True,0.9799337340925885,False
DDX50P1,0.03913561282452339,0.9721347660024953,GSE287860,0.8261884700813468,0.48265119052326155,2,True,0.9799337340925885,False
DDX50P1,0.03913561282452339,0.9721347660024953,GSE288000,0.25719366169528624,0.8748243243490376,2,True,0.9799337340925885,False
DDX51,0.289603541005414,0.03470739037154692,GSE278320,0.4323350058642766,9.656796016089573e-08,3,True,0.1530280393654569,True
DDX51,0.289603541005414,0.03470739037154692,GSE284044,0.2750013154860593,0.08386835462240265,3,True,0.1530280393654569,False
DDX51,0.289603541005414,0.03470739037154692,GSE287860,0.19160252698354038,0.35213933948453013,3,True,0.1530280393654569,False
DDX51,0.289603541005414,0.03470739037154692,GSE288000,0.2216545404225101,0.32223580156937126,3,True,0.1530280393654569,False
DDX52,0.2434099728737171,0.19948412473197907,GSE278320,0.08628375974758387,0.5753598463031757,3,True,0.4607133356905231,False
DDX52,0.2434099728737171,0.19948412473197907,GSE284044,0.16656533440837007,0.4403365889808927,3,True,0.4607133356905231,False
DDX52,0.2434099728737171,0.19948412473197907,GSE287860,0.36614441102220346,0.11924259370444809,3,True,0.4607133356905231,False
DDX52,0.2434099728737171,0.19948412473197907,GSE288000,0.352889529945225,0.17956130404187864,3,True,0.4607133356905231,False
DDX54,-0.15406874801716455,0.7135917824261103,GSE278320,0.4221630533064885,0.014040493485804786,3,False,0.8630723553034003,True
DDX54,-0.15406874801716455,0.7135917824261103,GSE284044,-0.22125035182279387,0.6923426418462997,3,True,0.8630723553034003,False
DDX54,-0.15406874801716455,0.7135917824261103,GSE287860,-0.37094742606262343,0.618141438527477,3,True,0.8630723553034003,False
DDX54,-0.15406874801716455,0.7135917824261103,GSE288000,-0.48396143890101495,0.43705684230726305,3,True,0.8630723553034003,False
DDX55,0.578179790645686,1.6768357052520885e-14,GSE278320,0.5511143072248483,5.7838383994391756e-12,3,True,2.7108843901575435e-12,True
DDX55,0.578179790645686,1.6768357052520885e-14,GSE284044,0.591952231307865,5.267517036643494e-14,3,True,2.7108843901575435e-12,True
DDX55,0.578179790645686,1.6768357052520885e-14,GSE287860,0.6575460909458719,2.3000035884567333e-09,3,True,2.7108843901575435e-12,True
DDX55,0.578179790645686,1.6768357052520885e-14,GSE288000,0.5426341023953266,8.11032031741129e-10,3,True,2.7108843901575435e-12,True
DDX56,0.7332700226776628,4.3166670308329746e-08,GSE278320,0.7731653976327013,1.1965862146228202e-06,3,True,4.187167019907986e-06,True
DDX56,0.7332700226776628,4.3166670308329746e-08,GSE284044,0.8010819099559687,6.11270811095336e-09,3,True,4.187167019907986e-06,True
DDX56,0.7332700226776628,4.3166670308329746e-08,GSE287860,0.6919601203017564,0.003527279628666093,3,True,4.187167019907986e-06,True
DDX56,0.7332700226776628,4.3166670308329746e-08,GSE288000,0.6703787997070014,2.004746677597664e-17,3,True,4.187167019907986e-06,True
DDX58,-0.4265912938097804,0.051451462220129314,GSE278320,-0.4682974306023701,0.03164321672951124,3,True,0.19495280606845872,True
DDX58,-0.4265912938097804,0.051451462220129314,GSE284044,-0.5244216527278864,0.08095766979075258,3,True,0.19495280606845872,False
DDX58,-0.4265912938097804,0.051451462220129314,GSE287860,-0.34646611335708155,0.3823803319325274,3,True,0.19495280606845872,False
DDX58,-0.4265912938097804,0.051451462220129314,GSE288000,-0.2902822683980013,0.24780634428565917,3,True,0.19495280606845872,False
DDX59,-0.03901329657152697,0.8104174484136342,GSE278320,0.046522490980737005,0.6572581827691406,3,False,0.9144276929124342,False
DDX59,-0.03901329657152697,0.8104174484136342,GSE284044,-0.09677709646717088,0.6097615998041622,3,True,0.9144276929124342,False
DDX59,-0.03901329657152697,0.8104174484136342,GSE287860,-0.0423533555743273,0.8820804824188716,3,True,0.9144276929124342,False
DDX59,-0.03901329657152697,0.8104174484136342,GSE288000,-0.14230580068807328,0.5073372461955181,3,True,0.9144276929124342,False
DDX59-AS1,-0.9359283402524392,0.14737507087758642,GSE278320,-1.5176502224802615,0.005572613846315734,2,True,0.3746801406332344,True
DDX59-AS1,-0.9359283402524392,0.14737507087758642,GSE284044,-0.9359283402524392,0.14737507087758642,3,True,0.3746801406332344,False
DDX59-AS1,-0.9359283402524392,0.14737507087758642,GSE287860,-0.6089298346188584,0.5851264146419775,2,True,0.3746801406332344,False
DDX59-AS1,-0.9359283402524392,0.14737507087758642,GSE288000,-0.4970832600993723,0.6125947102547172,2,True,0.3746801406332344,False
DDX6,0.03695118590676075,0.7914172945686784,GSE278320,0.17314976287452308,0.0031026605049269407,3,True,0.9074169925905651,True
DDX6,0.03695118590676075,0.7914172945686784,GSE284044,0.029497543808272315,0.8497672246132266,3,True,0.9074169925905651,False
DDX6,0.03695118590676075,0.7914172945686784,GSE287860,-0.036138952526030256,0.8909493475156486,3,False,0.9074169925905651,False
DDX6,0.03695118590676075,0.7914172945686784,GSE288000,-0.0721321259801127,0.7496777691535493,3,False,0.9074169925905651,False
DDX60,0.03425529062324235,0.8485175664296923,GSE278320,0.021417346650049497,0.9105221120555703,3,True,0.9269253072364417,False
DDX60,0.03425529062324235,0.8485175664296923,GSE284044,0.0219801925570111,0.9032420106114621,3,True,0.9269253072364417,False
DDX60,0.03425529062324235,0.8485175664296923,GSE287860,0.1585802302116939,0.4488434121819168,3,True,0.9269253072364417,False
DDX60,0.03425529062324235,0.8485175664296923,GSE288000,-0.13635052670323858,0.6318425216380101,3,False,0.9269253072364417,False
DDX60L,0.24879810069996283,0.5919086166265355,GSE278320,-0.4792120369338268,2.9220082038133115e-08,3,False,0.7908420910850404,True
DDX60L,0.24879810069996283,0.5919086166265355,GSE284044,0.23371169071541148,0.627007960412443,3,True,0.7908420910850404,False
DDX60L,0.24879810069996283,0.5919086166265355,GSE287860,0.8223698678192141,0.5354640139295563,3,True,0.7908420910850404,False
DDX60L,0.24879810069996283,0.5919086166265355,GSE288000,0.9051047522459494,0.46653080420129933,3,True,0.7908420910850404,False
DHX15,0.7463721929341723,2.2642188284775203e-21,GSE278320,0.7271046541824365,1.1793347107205337e-09,3,True,1.0981461318115974e-18,True
DHX15,0.7463721929341723,2.2642188284775203e-21,GSE284044,0.7728276910233534,1.499969554055328e-33,3,True,1.0981461318115974e-18,True
DHX15,0.7463721929341723,2.2642188284775203e-21,GSE287860,0.752197181948965,6.7326737858926514e-09,3,True,1.0981461318115974e-18,True
DHX15,0.7463721929341723,2.2642188284775203e-21,GSE288000,0.6959177817406155,1.431339612128593e-23,3,True,1.0981461318115974e-18,True
DHX16,0.12004463027327338,0.5493959847983139,GSE278320,0.34737516024492143,0.017741705110512564,3,True,0.7791141889683691,True
DHX16,0.12004463027327338,0.5493959847983139,GSE284044,0.19637716196067292,0.36628592092168044,3,True,0.7791141889683691,False
DHX16,0.12004463027327338,0.5493959847983139,GSE287860,-0.04121828168208161,0.9183696572738327,3,False,0.7791141889683691,False
DHX16,0.12004463027327338,0.5493959847983139,GSE288000,-0.1079209558132081,0.7361882392978996,3,False,0.7791141889683691,False
DHX29,0.5101462325128285,0.0107332610489626,GSE278320,0.31714824542849296,0.022682311368433985,3,True,0.07549040090522106,True
DHX29,0.5101462325128285,0.0107332610489626,GSE284044,0.5146876690306011,0.029744379094852773,3,True,0.07549040090522106,True
DHX29,0.5101462325128285,0.0107332610489626,GSE287860,0.6772705374318266,6.010687484439941e-05,3,True,0.07549040090522106,True
DHX29,0.5101462325128285,0.0107332610489626,GSE288000,0.5286750138732393,0.07805426392929513,3,True,0.07549040090522106,False
DHX30,0.4252258493685058,0.008597234554737784,GSE278320,0.5598996840098105,0.000247173524101794,3,True,0.0656505669909553,True
DHX30,0.4252258493685058,0.008597234554737784,GSE284044,0.48514148098281396,0.005748646158069823,3,True,0.0656505669909553,True
DHX30,0.4252258493685058,0.008597234554737784,GSE287860,0.3434492189437251,0.2471982286952339,3,True,0.0656505669909553,False
DHX30,0.4252258493685058,0.008597234554737784,GSE288000,0.27236742735065256,0.1516337138863631,3,True,0.0656505669909553,False
DHX32,0.2937489240767794,0.21978301723485794,GSE278320,0.48914511886154655,0.03476918250751729,3,True,0.4845216516313913,True
DHX32,0.2937489240767794,0.21978301723485794,GSE284044,0.37874915583213425,0.17009687994159473,3,True,0.4845216516313913,False
DHX32,0.2937489240767794,0.21978301723485794,GSE287860,0.21788936852939775,0.6195483668234026,3,True,0.4845216516313913,False
DHX32,0.2937489240767794,0.21978301723485794,GSE288000,0.06394118647520103,0.8027230155524687,3,True,0.4845216516313913,False
DHX33,0.1801559410836382,0.6930025808089626,GSE278320,0.6805662169596232,4.148692991865035e-06,3,True,0.8509019030185997,True
DHX33,0.1801559410836382,0.6930025808089626,GSE284044,0.06705782136070385,0.9005164762301683,3,True,0.8509019030185997,False
DHX33,0.1801559410836382,0.6930025808089626,GSE287860,0.06547187692205725,0.9354561817166465,3,True,0.8509019030185997,False
DHX33,0.1801559410836382,0.6930025808089626,GSE288000,-0.06542445843942585,0.9232233415459107,3,False,0.8509019030185997,False
DHX34,0.3770533754013028,0.05560009442666908,GSE278320,0.2058913583707819,0.042025423004395324,3,True,0.2038828432749086,True
DHX34,0.3770533754013028,0.05560009442666908,GSE284044,0.49640163630589645,0.04150055070808034,3,True,0.2038828432749086,True
DHX34,0.3770533754013028,0.05560009442666908,GSE287860,0.43562967728670454,0.22316458665352423,3,True,0.2038828432749086,False
DHX34,0.3770533754013028,0.05560009442666908,GSE288000,0.5079878195085197,0.0852954489155805,3,True,0.2038828432749086,False
DHX35,-0.017808425158525806,0.8879929547463958,GSE278320,0.03258632411993628,0.8165992113524291,3,False,0.9468955046973465,False
DHX35,-0.017808425158525806,0.8879929547463958,GSE284044,-0.09891789213373978,0.44495871477178717,3,True,0.9468955046973465,False
DHX35,-0.017808425158525806,0.8879929547463958,GSE287860,-0.07064600696616236,0.7267917602647018,3,True,0.9468955046973465,False
DHX35,-0.017808425158525806,0.8879929547463958,GSE288000,0.06800736451966338,0.6091761832852239,3,False,0.9468955046973465,False
DHX36,0.42364561591400773,1.6956129086754557e-10,GSE278320,0.4465266592524321,1.175987886291514e-10,3,True,2.0559306517689902e-08,True
DHX36,0.42364561591400773,1.6956129086754557e-10,GSE284044,0.44189009606925145,3.143887603435293e-09,3,True,2.0559306517689902e-08,True
DHX36,0.42364561591400773,1.6956129086754557e-10,GSE287860,0.38772366676330355,0.0014814170812605747,3,True,2.0559306517689902e-08,True
DHX36,0.42364561591400773,1.6956129086754557e-10,GSE288000,0.3876344744154716,1.6529862153982006e-07,3,True,2.0559306517689902e-08,True
DHX37,0.39958870964762544,0.0559623402203485,GSE278320,0.5457369583983108,2.4152581012870527e-12,3,True,0.2038828432749086,True
DHX37,0.39958870964762544,0.0559623402203485,GSE284044,0.3285014504544094,0.1729858992877873,3,True,0.2038828432749086,False
DHX37,0.39958870964762544,0.0559623402203485,GSE287860,0.31023750485667817,0.47507910565137346,3,True,0.2038828432749086,False
DHX37,0.39958870964762544,0.0559623402203485,GSE288000,0.2320713358203976,0.5237806843158358,3,True,0.2038828432749086,False
DHX38,0.3788811427779368,0.0006067988721848833,GSE278320,0.4319917388646638,9.018207504073126e-05,3,True,0.012795541435202975,True
DHX38,0.3788811427779368,0.0006067988721848833,GSE284044,0.44978954673162364,1.1103289744272268e-09,3,True,0.012795541435202975,True
DHX38,0.3788811427779368,0.0006067988721848833,GSE287860,0.21169686544523117,0.37095549759909063,3,True,0.012795541435202975,False
DHX38,0.3788811427779368,0.0006067988721848833,GSE288000,0.2075224393794407,0.3200485339329704,3,True,0.012795541435202975,False
DHX40,-0.19253009507249513,0.6418650232265128,GSE278320,0.20311636356207896,0.5319508332722542,3,False,0.8187849081271268,False
DHX40,-0.19253009507249513,0.6418650232265128,GSE284044,-0.15681430874775654,0.7680899963748269,3,True,0.8187849081271268,False
DHX40,-0.19253009507249513,0.6418650232265128,GSE287860,-0.26790843883899407,0.7060763770263931,3,True,0.8187849081271268,False
DHX40,-0.19253009507249513,0.6418650232265128,GSE288000,-0.552047328604796,0.21328379959712296,3,True,0.8187849081271268,False
DHX57,0.4541885525395066,0.0014634553617650721,GSE278320,0.3160473038062294,2.25693142144755e-05,3,True,0.022180495326751874,True
DHX57,0.4541885525395066,0.0014634553617650721,GSE284044,0.5440138145923438,0.003406454398794324,3,True,0.022180495326751874,True
DHX57,0.4541885525395066,0.0014634553617650721,GSE287860,0.5420595882704891,0.010334140145109002,3,True,0.022180495326751874,True
DHX57,0.4541885525395066,0.0014634553617650721,GSE288000,0.4599960834618995,0.023467602028819517,3,True,0.022180495326751874,True
DHX58,-0.4791767446857303,1.0795211644174761e-05,GSE278320,-0.4791767446857303,1.0795211644174761e-05,3,True,0.0006544597059280949,True
DHX58,-0.4791767446857303,1.0795211644174761e-05,GSE284044,-0.4802461537883214,1.0760828342879808e-05,2,True,0.0006544597059280949,True
DHX58,-0.4791767446857303,1.0795211644174761e-05,GSE287860,-0.36759686974052025,0.0499807328466452,2,True,0.0006544597059280949,True
DHX58,-0.4791767446857303,1.0795211644174761e-05,GSE288000,-0.53397602106905,6.201488224508437e-05,2,True,0.0006544597059280949,True
DHX8,0.18654348280940736,0.062254292734491165,GSE278320,0.2598924232548095,0.003230428181195473,3,True,0.2187922606973059,True
DHX8,0.18654348280940736,0.062254292734491165,GSE284044,0.22013940068290305,0.01892282596348259,3,True,0.2187922606973059,True
DHX8,0.18654348280940736,0.062254292734491165,GSE287860,0.09058632041306766,0.6409327186721439,3,True,0.2187922606973059,False
DHX8,0.18654348280940736,0.062254292734491165,GSE288000,0.08219602954639131,0.5716697385616444,3,True,0.2187922606973059,False
DHX9,0.5936549589434545,0.004446559411954493,GSE278320,0.7566989076836188,0.0002681320171420769,3,True,0.04492877739162352,True
DHX9,0.5936549589434545,0.004446559411954493,GSE284044,0.7053317635237994,0.0018351277580068639,3,True,0.04492877739162352,True
DHX9,0.5936549589434545,0.004446559411954493,GSE287860,0.48753836713324666,0.23552295962414593,3,True,0.04492877739162352,False
DHX9,0.5936549589434545,0.004446559411954493,GSE288000,0.36828861858665984,0.15861470149213508,3,True,0.04492877739162352,False
EIF1,0.2515273303195413,0.15868138993069958,GSE278320,0.38704370826507395,0.004157496128825111,3,True,0.3946690980327656,True
EIF1,0.2515273303195413,0.15868138993069958,GSE284044,0.2828697227715826,0.1920769494240655,3,True,0.3946690980327656,False
EIF1,0.2515273303195413,0.15868138993069958,GSE287860,0.028599894107984743,0.9410079056804939,3,True,0.3946690980327656,False
EIF1,0.2515273303195413,0.15868138993069958,GSE288000,-0.009552639652886068,0.9727279519086793,3,False,0.3946690980327656,False
EIF1AD,0.8435337098054513,0.00040450314899430904,GSE278320,0.6313244413533162,2.484831027345544e-05,3,True,0.010899112625679993,True
EIF1AD,0.8435337098054513,0.00040450314899430904,GSE284044,0.994697021238557,0.00012082171017279088,3,True,0.010899112625679993,True
EIF1AD,0.8435337098054513,0.00040450314899430904,GSE287860,0.9398088883955316,0.019860187282555126,3,True,0.010899112625679993,True
EIF1AD,0.8435337098054513,0.00040450314899430904,GSE288000,0.820853881765277,0.06733587169036945,3,True,0.010899112625679993,False
EIF1AX,0.5251896054350786,0.21054143371303646,GSE278320,1.1713431790966322,1.7151213181016802e-11,3,True,0.47325348572041115,True
EIF1AX,0.5251896054350786,0.21054143371303646,GSE284044,0.5846003678220603,0.22264494484999797,3,True,0.47325348572041115,False
EIF1AX,0.5251896054350786,0.21054143371303646,GSE287860,0.2714909264061833,0.7552870716420751,3,True,0.47325348572041115,False
